TCI,TCSC,exp,expmod,cm,cvbin,frqbin,abin,kurt,vfleak,M,A1,A2,A3,mav,psr,hilb,SamEn,x3,x4,x5,x1,x2,bCP,bWT,bW,Li,count1,count2,count3,VF
258.33,19.867,0,195,0.079726,0.081982,1.5,910,6.4776,0.83026,4.3181,0.0,0.1796,2.9823,0.29551,0.060625,0.075,0.18486,0.0055836,6,1.7709,0.48246999999999995,0.044524,0.632,0.24741999999999997,5.6152,5.1845,23.5,68.25,7.9597,0
255.63,16.467,0,195,0.09965800000000001,0.079511,1.75,913,9.1085,0.80716,3.6319999999999997,0.00034789,0.21613000000000002,2.6049,0.28881,0.05625,0.060625,0.15300999999999998,0.0018694000000000002,7,1.7709,0.45933,0.033616,0.578,0.24125,5.0659,9.0063,22.25,75.5,9.0074,0
236.11,16.8,0,210,0.09965800000000001,0.079511,1.5,913,5.5874,0.8239700000000001,4.4271,0.0,0.16685,2.8497,0.30176,0.073125,0.085625,0.20382,0.005186100000000001,6,1.6488,0.48776,0.055420000000000004,0.574,0.23764000000000002,6.4087,6.3998,22.25,69.75,7.848,0
254.37,19.733,0,180,0.17937999999999998,0.23460999999999999,3.25,625,6.4045,0.7681,3.3788,0.0014249,0.21821999999999997,2.428,0.322,0.059375,0.066875,0.14502,0.0020109000000000004,8,1.7709,0.49191,0.033382,0.61,0.2938,5.0659,17.772000000000002,27.75,75.75,12.239,0
320.99,15.133,0,225,0.19932,0.23814000000000002,4.0,610,7.9139,0.7973100000000001,3.943,0.0,0.19235,2.8033,0.29293,0.05375,0.061875,0.16335999999999998,0.0021928,7,1.7709,0.45871000000000006,0.039951,0.586,0.22769,5.188,6.5884,24.0,70.0,8.6822,0
293.53,19.867,0,180,0.06976,0.08116,1.5,911,6.5957,0.8594700000000001,4.2066,0.0,0.20024,2.6824,0.28208,0.0625,0.078125,0.17515,0.0048193,7,1.6488,0.47841000000000006,0.050158999999999995,0.596,0.22771,6.4697,8.3586,23.25,70.75,8.5898,0
285.81,19.8,0,195,0.25911,0.23836,4.5,609,5.0699,0.8589,3.9673,0.0,0.22061,2.6881,0.31488,0.06875,0.0775,0.1768,0.0059055,7,1.7709,0.45666,0.039635000000000004,0.542,0.25649,5.3101,4.5814,27.25,73.0,11.287,0
198.03,15.0,0,210,0.22921,0.23942,5.0,604,6.8407,0.8332799999999999,4.6846,0.0,0.1476,3.0186,0.28976999999999997,0.059375,0.0725,0.18922,0.0044231,6,1.6488,0.50255,0.057999,0.618,0.21900999999999998,6.5918,5.1841,24.0,67.5,8.2548,0
251.14,16.667,0,195,0.26908000000000004,0.23984,5.0,602,5.0056,0.81792,4.4163,0.00043344,0.1695,2.8141,0.30714,0.065625,0.07875,0.18022,0.005178100000000001,7,1.6488,0.50661,0.05315,0.628,0.24814,6.4697,9.9045,30.0,76.25,12.332,0
333.33,13.467,0,225,0.19932,0.23410999999999998,4.25,627,8.5081,0.80328,1.9542,0.038743,0.23934,1.3291,0.24145,0.053125,0.0625,0.12643,0.001629,7,3.4807,0.54572,0.048772,0.6859999999999999,0.15025,5.4321,10.568,22.25,72.5,8.6033,0
266.21,18.867,0,195,0.079726,0.082802,1.5,909,5.3122,0.82983,3.895,0.0,0.20936,2.7175,0.31113,0.06125,0.07375,0.18016,0.0048833999999999995,6,1.7709,0.47341000000000005,0.043011,0.53,0.25143000000000004,5.188,10.767000000000001,23.25,70.75,8.9887,0
278.85,18.467,0,210,0.079726,0.078683,1.5,914,6.6754,0.8334,4.1186,0.0,0.18965,2.9006,0.29844,0.06375,0.06875,0.17647000000000002,0.0040441,6,1.7709,0.47628000000000004,0.047854,0.546,0.22018000000000001,6.5308,4.6367,23.25,65.25,8.0056,0
255.77,18.933,0,210,0.23918000000000003,0.22832,4.75,648,5.62,0.84393,4.0531,0.0,0.19122999999999998,2.8808,0.30845,0.064375,0.070625,0.18131,0.0053206,7,1.7709,0.4641,0.048282,0.61,0.27126,6.5918,6.7804,23.0,70.25,8.583,0
295.16,16.8,0,195,0.22921,0.23942,4.5,604,5.3274,0.8423299999999999,4.0555,0.0,0.22136999999999998,2.7142,0.30635999999999997,0.066875,0.08,0.16683,0.0050191,7,1.7709,0.46526999999999996,0.039342,0.55,0.26448,5.188,6.4236,28.5,72.25,11.345,0
209.58,19.133,0,210,0.18935,0.23836,3.75,609,6.7258,0.83615,4.3188,0.00091265,0.15411,3.0168,0.30701,0.068125,0.08,0.18045,0.0043595,6,1.6488,0.50238,0.05176,0.5760000000000001,0.24115999999999999,6.4087,4.3618,23.75,66.25,8.195,0
285.64,23.6,0,195,0.089692,0.097998,1.75,890,4.8053,0.83847,3.9634,0.0,0.2206,2.7553,0.33081,0.065625,0.076875,0.15345999999999999,0.0055172,7,1.7709,0.45943,0.034210000000000004,0.5660000000000001,0.27683,5.188,9.6307,27.75,69.75,10.463,0
217.42,17.267,0,195,0.089692,0.080336,1.5,912,6.2297,0.8197200000000001,4.3891,0.0,0.14992,3.0305,0.3034,0.0675,0.080625,0.19692,0.005417,6,1.6488,0.52847,0.055041,0.596,0.2364,6.3477,4.6327,25.0,72.25,9.672,0
232.82,15.467,0,240,0.20928000000000002,0.22862,4.75,647,5.235,0.82065,4.2313,0.0011783,0.15003,2.9496,0.30546999999999996,0.069375,0.08,0.17622000000000002,0.0047511,7,1.6488,0.5260699999999999,0.055741,0.614,0.23942,6.4087,9.3054,27.75,72.0,10.502,0
233.85,11.467,0,195,0.21925,0.23984,4.5,602,11.345999999999998,0.8034,1.9972,0.040621,0.23183,1.3812,0.24525999999999998,0.045625,0.051875,0.12999000000000002,0.0013308,6,3.3586,0.52889,0.050017,0.644,0.2192,5.6152,9.4404,22.5,66.25,7.6639,0
352.84,10.933,0,180,0.19932,0.23678000000000002,4.5,616,8.3316,0.8143,2.3086,0.021532,0.29584,1.7727,0.2433,0.063125,0.065,0.14317,0.0017085999999999998,8,2.8701,0.60459,0.033803,0.54,0.23062,4.9438,7.0426,21.75,67.0,7.5603,0
268.01,16.133,0,210,0.23918000000000003,0.23792,4.0,611,5.5539,0.8417399999999999,4.3549,0.0,0.1537,3.0394,0.3003,0.064375,0.07875,0.15353,0.0044002,6,1.6488,0.50363,0.056485,0.614,0.23503000000000002,6.4697,5.4112,26.5,72.75,10.954,0
302.86,25.533,0,195,0.089692,0.082802,1.5,909,6.0059,0.83806,3.8635,0.0,0.19587000000000002,2.8695,0.33202,0.063125,0.078125,0.17232999999999998,0.005824,6,1.6488,0.48413999999999996,0.036905,0.568,0.26293,5.5542,5.6186,24.0,70.25,9.5254,0
203.32,13.2,0,195,0.25911,0.23879,5.0,607,5.7397,0.8248200000000001,4.524,0.0,0.14755,3.03,0.278,0.05875,0.070625,0.17693,0.004306399999999999,7,1.6488,0.49753000000000003,0.058633000000000005,0.602,0.2468,6.5308,6.9817,26.25,73.0,10.315999999999999,0
200.71,15.267000000000001,0,195,0.23918000000000003,0.23559000000000002,4.75,621,6.8872,0.82439,4.4219,0.00095501,0.13442,3.0425,0.28808,0.0625,0.0825,0.17999,0.0041291,6,1.6488,0.52861,0.055965,0.638,0.23043000000000002,6.4087,5.2004,23.5,68.5,8.2025,0
225.33,16.133,0,195,0.22921,0.23228000000000001,4.75,634,5.5541,0.8326399999999999,4.2412,0.00041982,0.16929,2.8949,0.28903,0.063125,0.0775,0.17662,0.0044636,7,1.6488,0.50783,0.053032,0.608,0.23321,6.5308,6.6105,25.75,75.25,10.198,0
316.33,11.4,0,195,0.09965800000000001,0.074514,1.5,919,8.718,0.7940699999999999,2.1913,0.026532,0.31411999999999995,1.649,0.26295,0.054375,0.060625,0.14552,0.0019254,6,2.7479,0.61041,0.029424000000000002,0.606,0.19109,4.4556,9.8456,23.0,70.0,8.01,0
278.9,15.533,0,165,0.09965800000000001,0.082802,1.75,909,7.7075,0.79929,4.0118,0.002093,0.18739,2.548,0.2822,0.055,0.060625,0.14764000000000002,0.0023868,7,1.6488,0.51937,0.040038,0.584,0.25445999999999996,5.0659,10.837,25.25,75.5,9.7888,0
242.86,16.133,0,210,0.089692,0.080336,1.5,912,6.5594,0.82831,4.2051,0.0,0.18943,2.722,0.30273,0.06625,0.07625,0.18384,0.0049176,6,1.6488,0.50583,0.043644,0.528,0.24154,6.4087,6.2739,25.0,68.25,9.2857,0
275.87,17.267,0,210,0.25911,0.23655,5.25,617,5.1766,0.8283,4.2084,0.0,0.17290999999999998,2.9419999999999997,0.30355,0.07,0.08,0.18754,0.005803,7,1.6488,0.50446,0.048133999999999996,0.5920000000000001,0.24806999999999998,6.4087,10.073,27.0,74.0,10.642000000000001,0
257.64,15.867,0,195,0.079726,0.081982,1.5,910,6.4005,0.8261200000000001,4.2664,0.0,0.15997999999999998,3.0078,0.29117,0.063125,0.069375,0.18282,0.004943600000000001,6,1.6488,0.50531,0.05594299999999999,0.628,0.239,6.4087,5.4592,24.75,70.5,9.0761,0
301.0,18.467,0,225,0.22921,0.23724,4.75,614,5.3824,0.8295799999999999,4.1324,0.0,0.18061,2.9293,0.31179,0.064375,0.071875,0.18729,0.0054629,7,1.6488,0.48265,0.050131,0.5539999999999999,0.28508,6.4697,8.3892,24.25,70.75,8.8781,0
202.82,15.333,0,195,0.25911,0.23584000000000002,5.25,620,5.8973,0.8314299999999999,4.4627,0.0,0.1708,2.9074,0.29568,0.063125,0.074375,0.18467,0.0049581,7,1.6488,0.49178999999999995,0.048628,0.5579999999999999,0.22487,6.4087,5.5423,24.75,70.75,9.5037,0
200.54,17.533,0,195,0.25911,0.23856999999999998,5.25,608,6.1703,0.82999,4.2524,0.00090897,0.1572,2.9539,0.28886999999999996,0.07,0.083125,0.18899999999999997,0.0048198,7,1.6488,0.52389,0.050509,0.578,0.2411,6.4087,4.6275,20.75,65.75,6.6552,0
237.15,16.067,0,210,0.09965800000000001,0.09089,1.75,899,5.2962,0.8223799999999999,4.4861,0.0,0.158,2.9754,0.29795,0.06625,0.07375,0.16785999999999998,0.0048701000000000005,6,1.6488,0.50335,0.051565,0.612,0.2371,6.5308,5.1413,28.0,73.75,10.727,0
196.76,21.0,0,195,0.089692,0.080336,1.5,912,6.5006,0.83081,4.4205,0.0,0.14739000000000002,3.0121,0.30151,0.06125,0.078125,0.18282,0.006891899999999999,6,1.6488,0.52803,0.05375800000000001,0.58,0.22901,6.4697,3.5639,23.75,65.75,8.0286,0
285.72,17.467,0,180,0.23918000000000003,0.23460999999999999,4.75,625,5.471,0.8487299999999999,4.2785,0.0,0.15785,3.0461,0.29893000000000003,0.06625,0.0775,0.1704,0.0048135,7,1.6488,0.48196000000000006,0.053514,0.584,0.25679,6.5308,9.0293,30.0,75.75,12.152000000000001,0
264.75,15.067,0,240,0.089692,0.08116,1.5,911,6.6843,0.81428,4.243,0.0,0.17505,2.9634,0.2977,0.064375,0.075625,0.17353,0.0049416,6,1.7709,0.48768999999999996,0.049593,0.596,0.23415999999999998,6.4087,5.6134,24.25,69.25,8.7464,0
286.68,13.267000000000001,0,195,0.24914,0.23701,5.5,615,5.9945,0.8412,4.0547,0.0013455,0.17538,2.9387,0.28219,0.06,0.07375,0.1513,0.0039469,7,1.7709,0.49451000000000006,0.048708,0.648,0.23421999999999998,6.5308,9.547,26.5,74.5,10.163,0
283.43,15.267000000000001,0,210,0.089692,0.081982,1.5,910,6.5363,0.8200200000000001,4.0714,0.0,0.16968,2.9621,0.30418,0.058125,0.0725,0.17523,0.0060772,6,1.7709,0.47751000000000005,0.042508,0.574,0.22461,6.5308,5.8688,25.75,73.0,10.202,0
293.7,17.6,0,210,0.24914,0.23460999999999999,5.0,625,5.8174,0.8487399999999999,4.2706,0.00021522,0.18438,2.7507,0.29515,0.066875,0.07,0.16151,0.0056170000000000005,7,1.6488,0.48023999999999994,0.051458000000000004,0.588,0.24411999999999998,6.4697,7.2213,26.75,74.25,10.636,0
250.0,13.333,0,195,0.089692,0.077021,1.5,916,7.0488,0.82815,4.3803,0.0012478,0.16105,3.0147,0.28800000000000003,0.056875,0.07375,0.16847,0.0042266000000000005,6,1.6488,0.48662,0.052032,0.628,0.22928,6.5308,4.9468,24.75,68.25,9.2305,0
242.58,14.867,0,195,0.23918000000000003,0.23435999999999998,5.0,626,5.8304,0.82537,4.2414,0.0,0.18387,2.8046,0.29593,0.063125,0.075625,0.15502,0.0045276000000000005,7,1.6488,0.49073999999999995,0.050556,0.6459999999999999,0.27896,6.4697,8.0382,27.75,76.5,11.115,0
199.48,13.0,0,195,0.089692,0.080336,1.5,912,7.103,0.82614,4.7024,0.0011497999999999999,0.12979000000000002,2.9956,0.28675,0.061875,0.074375,0.17582,0.004460100000000001,6,1.6488,0.519,0.06476,0.648,0.21295,6.4697,4.3572,24.5,73.5,9.5404,0
201.85,13.533,0,195,0.23918000000000003,0.23510999999999999,5.0,623,5.8268,0.80952,4.5997,0.00070746,0.14912,2.9254,0.28321999999999997,0.06125,0.074375,0.16672,0.0036455999999999997,7,1.6488,0.52605,0.062551,0.638,0.22874,6.4087,9.8702,27.75,74.0,10.78,0
199.59,13.533,0,240,0.20928000000000002,0.23724,4.5,614,7.2739,0.82981,4.6938,0.0,0.14311,2.905,0.28538,0.059375,0.07625,0.17727,0.0045016000000000006,6,1.6488,0.51266,0.065765,0.65,0.22785999999999998,6.4697,5.6055,24.5,72.25,9.4281,0
287.09,19.133,0,210,0.22921,0.23856999999999998,5.0,608,5.4949,0.8325899999999999,4.3486,0.0,0.19266,2.7958,0.30167,0.07,0.07625,0.17624,0.004836,7,1.6488,0.48562,0.049617,0.5820000000000001,0.24500999999999998,6.5308,8.0544,28.75,74.75,11.632,0
222.52,13.933,0,210,0.22921,0.23724,4.25,614,6.9272,0.8292299999999999,4.2914,0.0016952000000000002,0.1755,2.8731,0.30184,0.06375,0.07625,0.17389000000000002,0.0044459,6,1.6488,0.4898,0.049530000000000005,0.5820000000000001,0.21858000000000002,6.5308,2.7533,25.25,71.75,9.3506,0
257.88,18.067,0,210,0.20928000000000002,0.23510999999999999,4.5,623,5.3963,0.84575,4.115,0.0,0.18519000000000002,2.9014,0.30948000000000003,0.06625,0.071875,0.15617,0.0054415,7,1.6488,0.48118999999999995,0.041782,0.532,0.27293,6.4697,9.9812,27.5,73.5,10.595999999999998,0
315.18,16.667,0,210,0.079726,0.078683,1.5,914,6.6656,0.83714,4.2473,0.00022697,0.18791,2.8329,0.29608,0.061875,0.07125,0.18958,0.0054181,6,1.7709,0.47985,0.04891,0.568,0.23476,6.5918,3.9984,24.25,68.75,8.7173,0
267.64,18.667,0,210,0.23918000000000003,0.23584000000000002,4.75,620,5.3413,0.81726,4.2756,0.0,0.18142,2.8253,0.30785,0.06625,0.080625,0.17503,0.006446600000000001,7,1.7709,0.51054,0.048292,0.5720000000000001,0.27349,6.4087,8.4538,27.5,75.0,11.074000000000002,0
265.7,17.267,0,195,0.06976,0.08116,1.5,911,6.5757,0.82535,4.5546,0.0007618999999999999,0.16230999999999998,2.7591,0.28841999999999995,0.05625,0.071875,0.17749,0.0047433,6,1.6488,0.52658,0.060566999999999996,0.598,0.24061,6.4087,5.2288,24.0,74.0,9.6785,0
237.1,16.2,0,195,0.23918000000000003,0.23678000000000002,5.0,616,5.5554,0.8282200000000001,4.27,0.0,0.15968,2.8904,0.29685,0.064375,0.075625,0.17374,0.0036228000000000002,7,1.6488,0.51513,0.055113999999999996,0.588,0.27037,6.5308,7.2323,22.5,69.0,7.7722,0
260.71,18.333,0,195,0.10962000000000001,0.08362,1.5,908,6.0269,0.82486,4.4747,0.00020996,0.15938,2.7954,0.30464,0.068125,0.07875,0.18578,0.0054340000000000005,6,1.6488,0.5200600000000001,0.05929500000000001,0.5660000000000001,0.23883000000000001,6.4087,5.4465,24.75,75.75,10.637,0
258.59,18.533,0,210,0.09965800000000001,0.09009,1.75,900,5.4327,0.81347,4.3501,0.0,0.17162,2.8712,0.31396999999999997,0.064375,0.076875,0.17053,0.0058722,7,1.6488,0.49335,0.048747000000000006,0.5660000000000001,0.26639,6.4087,6.2217,22.5,67.25,7.4538,0
225.0,17.333,0,195,0.24914,0.23984,4.75,602,5.4016,0.8259700000000001,4.1799,0.0,0.15814,3.0341,0.30530999999999997,0.068125,0.080625,0.1766,0.005097399999999999,6,1.6488,0.50581,0.050185,0.552,0.26176,6.2866,5.6503,22.25,71.0,8.7521,0
303.15,22.8,0,210,0.13952,0.23963,2.75,603,5.6624,0.83798,3.838,0.0,0.21924000000000002,2.7928,0.32989,0.066875,0.07625,0.16130999999999998,0.0032879,6,1.6488,0.44953000000000004,0.033325,0.5579999999999999,0.24756,5.127000000000001,5.3987,20.75,70.0,8.1032,0
285.81,22.333000000000002,0,180,0.089692,0.094859,1.75,894,4.6449,0.81492,4.2835,0.0,0.1874,2.8209,0.33105,0.07125,0.085,0.18250999999999998,0.0062902999999999995,7,1.6488,0.51936,0.042438,0.53,0.27176999999999996,5.188,9.0938,28.75,72.25,11.46,0
237.88,19.533,0,210,0.079726,0.081982,1.5,910,6.3206,0.82244,4.3091,0.00041637,0.16467,2.9137,0.30278,0.065,0.076875,0.19214,0.005818600000000001,6,1.6488,0.52303,0.051833000000000004,0.536,0.27619,6.3477,4.9785,23.5,71.25,9.1999,0
223.49,17.867,0,210,0.089692,0.093277,1.75,896,5.0637,0.8103600000000001,4.2957,0.0,0.15616,3.0441,0.30128,0.066875,0.08,0.18425999999999998,0.004642899999999999,7,1.6488,0.52899,0.046736,0.564,0.27295,6.4087,10.12,26.75,72.0,10.495999999999999,0
237.11,20.2,0,195,0.089692,0.082802,1.5,909,6.1791,0.8201,4.2647,0.0,0.17204,3.0119,0.31659,0.06625,0.079375,0.1852,0.0055596000000000005,6,1.6488,0.50144,0.045966,0.5479999999999999,0.26605,6.4087,4.9742,23.75,71.25,8.5789,0
189.36,21.2,0,270,0.28901,0.22978,6.0,643,5.4557,0.7932600000000001,4.3414,0.0043374,0.14626,3.0453,0.30962,0.070625,0.081875,0.25375,0.008406299999999998,7,1.6488,0.49966000000000005,0.051985,0.43,0.3239,6.5918,16.891,27.0,78.25,12.265999999999998,0
133.86,17.6,0,315,0.32887,0.23201,7.0,635,6.5493,0.8433,4.9092,0.00096989,0.13043,2.9566,0.30030999999999997,0.068125,0.0775,0.28898,0.006955500000000001,9,1.6488,0.47271,0.085838,0.392,0.28283,7.9346,8.9993,25.75,71.75,9.8144,0
258.09,22.133000000000003,0,225,0.23918000000000003,0.22462,4.75,660,5.5087,0.84499,3.7677,0.0019012,0.18717999999999999,2.9233,0.30029,0.071875,0.083125,0.19849,0.0042889,7,1.6488,0.45165,0.045445,0.5760000000000001,0.28588,5.249,12.527999999999999,26.75,76.5,11.727,0
207.45,17.0,0,240,0.22921,0.22832,5.0,648,6.5375,0.87502,4.1265,0.0032345,0.18902,2.8129,0.30033000000000004,0.07,0.085625,0.19841,0.006503699999999999,6,1.6488,0.4641,0.046827999999999995,0.5760000000000001,0.26373,6.5308,4.375,24.75,73.75,9.0139,0
229.81,16.4,0,210,0.22921,0.21335,4.75,692,5.4282,0.8759600000000001,3.9721,0.0,0.19197,2.9387,0.29967,0.064375,0.0775,0.17094,0.0059976000000000005,7,1.7709,0.48686,0.043858,0.526,0.30308,6.5308,6.9026,27.25,74.0,10.354000000000001,0
250.11,20.267,0,195,0.23918000000000003,0.23035,4.75,641,4.5959,0.85819,4.047,0.00073498,0.20490999999999998,2.8461,0.3262,0.070625,0.07875,0.17811,0.006872399999999999,7,1.7709,0.46829,0.043704,0.5379999999999999,0.2786,5.249,7.5318,28.75,77.25,12.709000000000001,0
291.67,15.467,0,195,0.20928000000000002,0.23608,4.5,619,6.8849,0.84239,1.8181,0.048598,0.23262,1.1629,0.2794,0.056875,0.065625,0.13794,0.0026065999999999997,6,3.4807,0.52413,0.036364999999999995,0.496,0.25844,5.0659,10.386,21.75,73.5,9.0063,0
264.71,83.867,360,225,0.15945,0.24961999999999998,3.5,525,-1.6184,0.16425,1.3477,0.008311399999999998,0.74642,0.53995,1.1548,0.095,0.10625,0.21425999999999998,0.17028,29,3.725,0.94796,0.0029498000000000003,0.162,0.5845600000000001,0.30518,42.412,46.5,106.5,35.5,1
381.76,19.867,0,180,0.15945,0.23535,2.5,622,6.6481,0.81416,3.2825,0.0026761999999999997,0.2238,2.4425,0.28236,0.06625,0.076875,0.15556,0.0022194000000000003,7,1.893,0.47308999999999996,0.039257,0.5479999999999999,0.22801999999999997,5.0659,7.9509,20.25,73.25,7.9216,0
326.15,14.0,0,210,0.16942000000000002,0.22891,3.0,646,6.3241,0.78966,2.0232,0.020841,0.2547,1.4125,0.3396,0.06,0.07625,0.14920999999999998,0.0025691999999999998,8,3.3586,0.62875,0.055364,0.522,0.25873,4.8218,15.002,26.5,75.0,11.572000000000001,0
353.78,25.066999999999997,0,195,0.19932,0.23814000000000002,3.75,610,4.8873,0.86101,3.5949,0.00058986,0.2478,2.6677,0.33895,0.074375,0.08,0.17939000000000002,0.005078899999999999,6,1.7709,0.41441999999999996,0.051312,0.484,0.25361999999999996,5.249,5.8594,24.5,72.25,9.8204,0
228.7,25.4,0,240,0.16942000000000002,0.23559000000000002,3.0,621,4.8126,0.8528,3.7949,0.00082363,0.2205,2.8397,0.34415,0.07375,0.085625,0.19376,0.008431399999999999,7,1.7709,0.43973999999999996,0.051832,0.506,0.31779,5.3101,7.4905,22.25,67.25,7.9803,0
263.48,22.267,0,225,0.16942000000000002,0.23510999999999999,3.0,623,4.3045,0.85278,3.7476,0.0,0.24536999999999998,2.7618,0.34244,0.069375,0.0775,0.18297,0.006848999999999999,7,1.7709,0.4412,0.039555,0.508,0.30244,5.249,6.4676,29.0,72.5,11.228,0
276.5,23.333000000000002,0,225,0.089692,0.086871,1.5,904,5.4956,0.86249,3.6251,0.00057154,0.22063000000000002,2.7632,0.32809,0.069375,0.083125,0.19365,0.006800199999999999,6,1.7709,0.44623,0.038733,0.52,0.28553,5.249,5.6662,23.75,69.25,9.1118,0
307.58,21.267,0,195,0.25911,0.23836,5.0,609,4.77,0.8488600000000001,3.7336,0.00022609,0.2004,2.9222,0.33103,0.07125,0.083125,0.18847,0.0058823,7,1.7709,0.47067,0.039806,0.532,0.31085999999999997,5.127000000000001,5.52,23.75,71.5,8.7872,0
285.79,18.0,0,225,0.23918000000000003,0.24004,5.5,601,4.9008,0.82983,4.1142,0.0,0.18528,2.9641,0.31346999999999997,0.07,0.07875,0.17849,0.0062879,7,1.7709,0.48896999999999996,0.038567000000000004,0.486,0.3038,5.249,9.0465,29.0,74.5,11.446,0
309.85,21.467,0,225,0.089692,0.086871,1.5,904,5.5883,0.84304,3.9631,0.0,0.21746999999999997,2.7316,0.33121999999999996,0.066875,0.081875,0.19587000000000002,0.008609200000000001,6,1.7709,0.4828,0.036621,0.518,0.28858,5.127000000000001,6.1716,24.5,72.0,9.3087,0
306.5,20.267,0,225,0.20928000000000002,0.23254,4.0,633,4.9519,0.84001,3.9692,0.0,0.19555,2.998,0.32679,0.066875,0.075,0.17665,0.0063643,7,1.7709,0.47616,0.042567,0.504,0.28363,5.127000000000001,7.6092,27.5,73.75,10.440999999999999,0
318.42,21.333000000000002,0,195,0.19932,0.23747,4.0,613,4.7208,0.86785,4.0016,0.0030683000000000004,0.20409000000000002,2.7817,0.32697,0.064375,0.07625,0.17482999999999999,0.0065314,6,1.7709,0.48308,0.03689,0.534,0.2526,5.188,4.4599,24.75,72.5,9.5319,0
264.12,20.467,0,225,0.20928000000000002,0.23608,4.5,619,5.7072,0.8536,4.0364,0.0,0.18871,3.0226,0.32152,0.06875,0.085625,0.20540999999999998,0.0067313,6,1.6488,0.48889,0.037743,0.528,0.28981999999999997,5.3101,4.8236,25.0,69.0,8.7898,0
287.92,17.067,0,195,0.21925,0.23792,5.0,611,4.8285,0.84744,3.7883,0.0,0.18424000000000001,2.9555,0.31067,0.0675,0.076875,0.16443,0.0060143,7,1.7709,0.49477,0.037360000000000004,0.536,0.2917,5.127000000000001,8.7621,27.5,74.75,10.862,0
278.85,17.4,0,195,0.21925,0.23792,4.25,611,6.058,0.85961,3.967,0.00023119,0.18229,3.0355,0.30605,0.066875,0.083125,0.17198,0.0053565,6,1.7709,0.5018600000000001,0.042147000000000004,0.5660000000000001,0.26569,6.3477,5.4909,26.5,75.25,10.794,0
263.77,15.2,0,225,0.20928000000000002,0.22682,4.5,653,5.3399,0.8596,4.1412,0.0,0.18750999999999998,2.9761,0.30641,0.05875,0.068125,0.15297,0.0031041999999999997,7,1.7709,0.49496,0.040654,0.536,0.27182,6.3477,4.3948,22.0,68.5,7.5444,0
285.76,21.133000000000003,0,210,0.21925,0.2292,4.5,645,5.0051,0.85695,4.0547,0.0,0.1943,2.8377,0.3254,0.064375,0.0775,0.1721,0.006396,7,1.7709,0.49249,0.038492,0.52,0.27541,5.188,7.9983,26.75,74.25,11.095999999999998,0
218.09,12.933,0,210,0.20928000000000002,0.21994,4.75,674,7.4558,0.85687,3.7943,0.00062834,0.21445,2.7986,0.29339,0.056875,0.073125,0.18534,0.0043026,6,1.7709,0.47438,0.03893,0.584,0.23886,5.249,8.1056,23.0,68.25,8.4737,0
129.73,14.732999999999999,0,270,0.28901,0.23228000000000001,6.0,634,6.3723,0.8290799999999999,4.6119,0.00058369,0.17387,2.8528,0.31581,0.07375,0.083125,0.29593,0.0064581000000000005,10,1.6488,0.44532,0.07386799999999999,0.278,0.32466999999999996,7.8125,20.79,35.0,85.25,18.333,0
282.06,18.8,0,225,0.089692,0.078683,1.5,914,6.2082,0.79277,4.0159,0.0024153000000000004,0.18103,2.8502,0.31128,0.066875,0.08375,0.22073,0.0055988999999999995,6,1.6488,0.51959,0.040924,0.524,0.26063000000000003,5.0659,8.967,23.25,72.25,8.982999999999999,0
286.01,23.733,0,195,0.089692,0.094069,1.75,895,4.7045,0.81198,3.8628,0.0,0.18752,2.8695,0.32748,0.06875,0.08125,0.20797,0.0066234,8,1.6488,0.49513,0.047475,0.516,0.24859,5.127000000000001,10.151,30.5,80.5,13.870999999999999,0
268.54,19.667,0,195,0.079726,0.085249,1.5,906,6.3218,0.84119,4.1522,0.0,0.18120999999999998,2.9747,0.29755,0.065625,0.0775,0.17192000000000002,0.005102000000000001,6,1.6488,0.50455,0.046193,0.55,0.22643000000000002,6.1035,4.6626,23.0,69.75,8.2164,0
253.27,18.333,0,210,0.09965800000000001,0.08848400000000001,1.5,902,5.3602,0.7992100000000001,2.1382,0.033297,0.17993,1.6149,0.30959000000000003,0.06625,0.075625,0.18572,0.0056396,6,3.2364,0.5536800000000001,0.049107,0.54,0.23271,6.1646,8.9933,26.25,71.75,10.152999999999999,0
246.4,16.933,0,180,0.09965800000000001,0.09009,1.75,900,5.606,0.7954399999999999,2.1469,0.033007999999999996,0.18047,1.6351,0.30589,0.066875,0.075,0.17481,0.0054829,7,3.2364,0.55608,0.053144000000000004,0.574,0.22851,5.127000000000001,10.013,21.75,63.5,6.897,0
215.67,14.133,0,195,0.089692,0.081982,1.5,910,6.5851,0.7827,2.2739,0.030391,0.17322,1.7664,0.2969,0.064375,0.074375,0.18162999999999999,0.005218899999999999,6,3.2364,0.5512600000000001,0.054673,0.57,0.20990999999999999,6.1646,6.6879,24.75,71.0,8.8862,0
231.19,21.333000000000002,0,195,0.089692,0.09248300000000001,1.75,897,4.9575,0.8047,2.1975,0.038702999999999994,0.17275,1.6217,0.31293000000000004,0.06875,0.08,0.1727,0.0056265,6,3.2364,0.56386,0.05335499999999999,0.564,0.22030999999999998,6.2256,8.5253,26.5,69.5,9.457,0
251.32,21.6,0,210,0.079726,0.079511,1.5,913,6.184,0.77871,2.2114,0.033388,0.16734000000000002,1.7636,0.30789,0.074375,0.083125,0.20625,0.0054613,6,3.2364,0.54318,0.056777999999999995,0.598,0.23735,6.2866,8.8082,23.75,69.25,8.4997,0
